tweetID,topicNumber,gramID,count
21379,2,612,1
21379,2,357,1
21379,2,497,1
21379,2,51,1
21379,2,1849,1
21379,2,1562,1
21379,2,859,1
21379,2,253,1
21381,1,28064,1
21381,1,1800,1
21381,1,22923,1
21381,1,44529,1
21381,1,1690,1
21381,1,1627,1
21399,5,6378,1
21399,5,2508,1
21400,6,3141,1
21400,6,3071,1
21401,2,536,1
21401,2,24350,1
21401,2,725,1
21401,2,478,1
21402,2,1264,1
21402,2,497,2
21402,2,98,1
21402,2,3004,1
21403,4,704,1
21403,4,994,1
21403,4,37407,1
21404,2,18490,4
21405,1,41505,1
21405,1,357,1
21405,1,87974,1
21405,1,583,2
21405,1,360,1
21405,1,15818,1
21405,1,22317,1
21405,1,1108,1
21405,1,18614,1
21405,1,127,1
21456,2,225,1
21456,2,971,1
21456,2,6647,1
21456,2,16714,1
21456,2,683,1
21456,2,398,1
21456,2,1629,1
21456,2,1168,1
21456,2,211,1
21456,2,1460,1
21456,2,1273,1
21456,2,7451,1
21456,2,217,1
21456,2,3087,1
21456,2,925,1
21456,2,127,1
21457,2,18721,1
21457,2,17703,1
21457,2,967,1
21457,2,73842,1
21457,2,2967,1
21457,2,60575,1
21459,2,866,1
21459,2,27986,1
21459,2,2320,1
21459,2,3732,1
21459,2,276,1
21459,2,726,1
21459,2,407,1
21459,2,1204,1
21459,2,445,1
21459,2,767,1
21460,1,135,1
21460,1,169,1
21460,1,74955,1
21460,1,15702,1
21460,1,17080,1
21460,1,1466,1
21720,2,96,1
21720,2,1954,1
21720,2,614,1
21720,2,2888,1
21720,2,17186,1
21720,2,1521,1
21720,2,758,1
21720,2,1432,1
21720,2,953,2
21720,2,2940,1
21721,2,72914,1
21721,2,1593,1
21721,2,1026,1
21721,2,15829,1
21721,2,7089,1
21722,5,38760,1
21722,5,9163,1
21722,5,39278,1
21722,5,15694,1
21723,1,994,1
21723,1,17339,1
21723,1,843,1
21723,1,1462,1
21723,1,3095,1
21723,1,475,1
21723,1,2716,1
21766,2,3275,1
21766,2,1032,1
21766,2,1321,3
21766,2,299,1
21766,2,2732,2
21766,2,3439,2
21767,1,459,1
21767,1,647,1
21767,1,135,1
21798,1,17700,1
21798,1,45713,1
21798,1,168,1
21798,1,169,1
21798,1,1169,1
21798,1,1238,1
21798,1,1737,1
21798,1,63,1
21831,1,356,1
21831,1,5,1
21831,1,299,1
21831,1,19,1
21831,1,309,1
21831,1,15702,1
21831,1,24381,1
21831,1,543,1
21856,2,15697,1
21856,2,4699,1
21856,2,73883,1
21856,2,542,1
21856,2,16257,1
21857,1,4480,1
21857,1,19016,1
21857,1,297,1
21857,1,239,1
21857,1,1168,1
21857,1,1308,1
22073,2,1700,1
22073,2,1595,1
22073,2,452,1
22073,2,525,1
22073,2,305,1
22073,2,947,1
22073,2,789,1
22073,2,1145,1
22073,2,10136,1
22073,2,633,1
22073,2,1055,1
22073,2,16063,1
22073,2,757,1
22074,1,5,1
22074,1,294,1
22074,1,17801,1
22074,1,1653,1
22074,1,144,1
22074,1,1169,1
22074,1,629,1
22074,1,607,1
22074,1,187,1
22074,1,16093,1
22074,1,542,1
22074,1,63,1
22129,5,647,1
22129,5,19016,1
22129,5,26556,1
22129,5,811,1
22129,5,1677,1
22129,5,536,1
22129,5,16052,1
22129,5,631,1
22129,5,408,1
22129,5,17948,1
22129,5,31773,1
22130,2,165,1
22130,2,5129,1
22130,2,1994,1
22130,2,2639,1
22130,2,6040,1
22130,2,3348,1
22130,2,6007,1
22130,2,824,1
22130,2,2073,1
22130,2,10590,1
22131,2,928,2
22131,2,742,1
22131,2,85132,1
22131,2,17357,1
22131,2,43281,1
22131,2,661,1
22131,2,1496,1
22131,2,733,1
22132,2,22531,1
22132,2,24350,1
22132,2,1379,1
22132,2,357,1
22132,2,2726,2
22132,2,583,1
22132,2,4297,1
22132,2,45,1
22132,2,497,1
22132,2,883,1
22132,2,725,1
22132,2,27,1
22132,2,10910,2
22133,1,3417,1
22133,1,274,1
22133,1,22487,1
22280,1,672,1
22280,1,2433,1
22280,1,516,1
22280,1,1129,1
22280,1,598,1
22280,1,699,1
22280,1,828,1
22280,1,1087,1
22306,2,16770,1
22306,2,4517,1
22306,2,72,1
22306,2,2384,1
22306,2,16696,1
22306,2,1017,1
22308,1,3426,1
22308,1,963,1
22308,1,18810,1
22308,1,1639,1
22308,1,2440,1
22308,1,370,1
22308,1,20632,1
22308,1,537,1
22308,1,1018,1
22308,1,1500,1
22308,1,2045,1
22325,1,224,1
22325,1,994,1
22325,1,1029,1
22325,1,1228,1
22325,1,15694,1
22325,1,1487,1
22325,1,17237,1
22596,2,44920,1
22596,2,707,1
22596,2,1003,1
22596,2,305,1
22596,2,10136,1
22596,2,2649,1
22596,2,3736,1
22596,2,857,1
22596,2,1403,1
22596,2,828,2
22598,1,274,1
22598,1,15740,1
22598,1,261,1
22598,1,366,1
22598,1,4205,1
22634,2,184,1
22634,2,184,1
22634,2,28938,1
22634,2,28938,1
22636,1,59649,1
22636,1,739,1
22636,1,493,1
22636,1,1667,1
22636,1,21781,1
22636,1,1365,1
22769,2,2872,1
22769,2,25,1
22769,2,106,1
22769,2,2724,1
22769,2,185,1
22770,1,1696,1
22770,1,418,1
22770,1,228,3
22770,1,1230,1
22770,1,499,2
22770,1,16915,1
22770,1,337,1
22770,1,211,1
22770,1,50196,1
22770,1,1998,2
22770,1,40676,1
22770,1,1144,1
22770,1,17113,2
22770,1,18587,1
22770,1,1247,1
22871,3,672,1
22871,3,768,1
22871,3,354,1
22871,3,1275,1
22871,3,1349,1
22871,3,678,2
22871,3,1825,1
22871,3,680,1
22871,3,840,1
22871,3,2069,1
22871,3,1046,1
22871,3,21784,1
22871,3,539,1
22872,2,332,1
22872,2,279,1
22873,3,51,1
22874,2,16075,1
22874,2,30312,1
22874,2,971,1
22874,2,17040,1
22874,2,69073,1
22874,2,2195,1
22874,2,955,1
22875,3,51,1
22876,2,1162,1
22876,2,1924,1
22877,3,1627,1
22877,3,227,1
22877,3,2468,1
22877,3,134,1
22877,3,17703,1
22877,3,488,1
22877,3,298,1
22877,3,685,1
22877,3,1295,1
22877,3,1955,1
22877,3,309,1
22877,3,1583,1
22877,3,669,1
22877,3,2523,1
22878,2,6533,3
22878,2,1129,1
22878,2,299,1
22878,2,2668,1
22878,2,1198,1
22878,2,305,1
22878,2,53,1
22878,2,701,1
22879,1,16464,1
22879,1,429,1
22879,1,5518,1
22879,1,621,1
22879,1,144,1
22879,1,593,1
22879,1,5651,1
22879,1,468,1
22879,1,1263,1
22879,1,17437,1
22879,1,606,1
22925,4,992,1
22925,4,376,1
22925,4,1346,1
22925,4,6053,1
22925,4,40,1
22925,4,780,1
22925,4,50255,1
22925,4,360,1
22925,4,1013,1
22925,4,536,1
22925,4,505,1
22925,4,701,1
22926,3,52408,1
22926,3,18490,1
22926,3,70317,1
22928,1,15787,1
22928,1,688,1
22928,1,369,1
22928,1,466,1
22928,1,2164,1
22928,1,823,1
22928,1,1593,1
22928,1,1050,1
22928,1,573,1
22960,6,3142,1
22960,6,1513,1
22960,6,4951,1
22960,6,19673,1
22960,6,1053,1
22960,6,3071,2
22962,3,16876,1
22962,3,615,1
22963,2,5984,1
22963,2,706,1
22963,2,101,1
22963,2,1026,1
22963,2,1294,1
22963,2,1295,1
22963,2,1232,1
22963,2,1110,1
22963,2,3418,1
22963,2,252,1
22964,1,15849,1
22964,1,1451,1
22964,1,18701,1
23096,1,18016,1
23096,1,360,1
23096,1,558,1
23096,1,25264,1
23096,1,1768,1
23096,1,1138,1
23096,1,345,1
23096,1,730,1
23096,1,701,1
23096,1,607,1
23101,2,290,1
23101,2,1090,1
23101,2,2726,1
23101,2,518,1
23101,2,329,1
23101,2,1098,1
23101,2,1058,1
23101,2,725,1
23101,2,2786,1
23101,2,18058,1
23101,2,24350,1
23101,2,1567,1
23102,1,1601,1
23102,1,1061,1
23102,1,2094,1
23102,1,18927,1
23102,1,1555,1
23102,1,116,1
23102,1,439,1
23102,1,16760,2
23102,1,124,1
23106,2,2276,1
23106,2,967,1
23106,2,328,1
23106,2,1162,1
23106,2,615,1
23106,2,16876,1
23106,2,621,1
23106,2,16143,1
23106,2,17361,1
23106,2,467,1
23106,2,4053,1
23106,2,1110,1
23106,2,890,1
23106,2,1403,1
23106,2,2138,1
23107,4,41,1
23107,4,347,1
23107,4,2052,1
23107,4,689,1
23107,4,113,1
23108,1,672,2
23108,1,168,1
23108,1,361,1
23108,1,17902,1
23108,1,1583,2
23108,1,17840,1
23108,1,16657,1
23108,1,884,1
23198,1,578,1
23198,1,15912,1
23198,1,655,1
23198,1,16752,1
23198,1,41522,1
23198,1,17688,1
23198,1,1881,1
23198,1,283,1
23198,1,62,1
23369,2,109,1
23369,2,1335,1
23370,2,21697,1
23370,2,227,1
23370,2,421,1
23370,2,1264,1
23370,2,501,1
23370,2,217,1
23370,2,283,1
23370,2,29,1
23370,2,2623,1
23371,1,113,1
23371,1,45469,1
23421,2,98,1
23421,2,1252,1
23421,2,332,1
23421,2,206,1
23421,2,879,1
23421,2,402,1
23421,2,1924,1
23421,2,1692,1
23421,2,1789,1
23423,2,1275,1
23424,2,72,1
23424,2,16696,1
23424,2,402,2
23426,2,35714,1
23426,2,34535,1
23426,2,8143,1
23426,2,8434,1
23426,2,53,2
23426,2,790,1
23427,4,386,1
23427,4,1252,1
23427,4,934,1
23427,4,231,1
23427,4,4970,1
23427,4,620,1
23427,4,1524,1
23427,4,1077,1
23427,4,3417,1
23427,4,986,1
23427,4,955,1
23429,3,51,1
23429,3,866,1
23429,3,2115,1
23429,3,3153,1
23429,3,488,1
23429,3,27986,1
23429,3,1864,1
23429,3,114,1
23429,3,307,1
23429,3,1204,1
23429,3,4438,1
23429,3,14010,1
23429,3,30939,1
23429,3,1887,1
23431,6,3620,1
23431,6,1513,4
23431,6,19434,1
23431,6,1613,4
23431,6,1006,1
23431,6,4881,2
23431,6,1705,1
23431,6,2077,1
23431,6,5182,1
23431,6,2079,2
23432,1,824,1
23432,1,6040,1
23432,1,925,1
23432,1,18806,1
23432,1,16445,1
23575,4,1252,1
23575,4,420,1
23577,4,131,1
23577,4,1700,1
23577,4,677,1
23577,4,615,1
23577,4,176,1
23577,4,55954,1
23578,2,768,1
23578,2,22335,1
23578,2,69,1
23578,2,969,1
23578,2,20173,1
23578,2,1455,1
23578,2,211,1
23578,2,38612,1
23578,2,22974,1
23578,2,982,1
23578,2,347,1
23578,2,445,1
23578,2,894,1
23578,2,1445,1
23579,2,466,1
23579,2,963,1
23579,2,407,1
23580,1,4257,1
23580,1,17339,1
23580,1,420,1
23580,1,549,1
23580,1,1030,1
23580,1,1351,1
23580,1,33479,1
23580,1,33324,1
23580,1,499,1
23580,1,16915,1
23580,1,19,1
23580,1,4246,1
23580,1,3543,1
23580,1,228,1
23580,1,2223,1
23631,1,15818,1
23631,1,16132,1
23631,1,20393,1
23631,1,554,3
23631,1,18927,1
23631,1,16464,1
23631,1,57682,1
23631,1,852,1
23631,1,1627,1
23631,1,1245,1
23631,1,606,1
23631,1,127,1
23687,1,16327,1
23687,2,16327,1
23687,1,360,1
23687,2,360,1
23687,1,41164,1
23687,2,41164,1
23687,1,73448,1
23687,2,73448,1
23687,1,17070,1
23687,2,17070,1
23687,1,42104,1
23687,2,42104,1
23687,1,1400,1
23687,2,1400,1
23689,1,322,1
23689,1,1359,1
23689,1,2093,1
23689,1,493,1
23689,1,677,1
23700,2,529,1
23700,2,3085,1
23701,3,11104,1
23701,3,3403,1
23702,2,272,1
23702,2,1026,1
23702,2,643,1
23703,2,4034,1
23703,2,2434,1
23703,2,1866,1
23703,2,5067,1
23703,2,3085,1
23703,2,39278,2
23703,2,18346,1
23703,2,954,1
23703,2,30010,1
23703,2,1002,1
23703,2,2526,1
23703,2,1466,1
23704,1,272,1
23704,1,360,1
23704,1,306,1
23704,1,3071,1
23704,1,1673,1
23727,1,192,1
23727,1,18075,1
23727,1,429,1
23727,1,493,1
23727,1,52,1
23727,1,823,1
23727,1,1018,1
23727,1,91,1
23727,1,701,1
23728,1,71537,1
23728,1,516,1
23728,1,18181,1
23728,1,35173,1
23831,1,261,1
23831,1,811,1
23831,1,15757,1
23831,1,1939,1
23831,1,50775,1
23831,1,72890,1
23831,1,88805,1
23838,2,3489,1
23838,2,1481,1
23838,2,843,1
23838,2,558,1
23838,2,957,1
23838,2,564,2
23838,2,757,1
23838,2,2494,1
23838,2,1833,1
23838,2,1423,1
23838,2,445,1
23838,2,894,1
23839,2,2052,1
23840,2,7392,1
23840,2,1090,1
23840,2,39675,1
23840,2,198,1
23840,2,1033,1
23840,2,2125,1
23840,2,850,1
23840,2,918,1
23840,2,20537,1
23840,2,1499,1
23841,1,576,1
23841,1,18532,1
23841,1,516,1
23841,1,747,1
23841,1,77,1
23841,1,7406,1
23841,1,248,1
23841,1,1924,1
23841,1,2299,1
23841,1,56284,1
23841,1,541,1
23893,2,268,1
23894,2,224,1
23894,2,928,1
23894,2,3972,1
23894,2,389,1
23894,2,4192,1
23894,2,347,1
23895,4,618,1
23895,4,1179,1
23895,4,4118,1
23895,4,3854,1
23896,2,1542,1
23896,2,5129,1
23896,2,976,1
23896,2,305,1
23896,2,20,1
23896,2,757,1
23896,2,247,1
23896,2,3992,1
23896,2,505,1
23896,2,3003,1
23896,2,1564,1
23896,2,894,1
23897,2,954,1
23897,2,259,1
23897,2,1026,1
23897,2,85,1
23897,2,3994,1
23898,2,1026,1
23898,2,647,1
23898,2,1641,1
23898,2,50196,1
23898,2,318,1
23898,2,1567,1
23899,1,544,1
23899,1,35173,1
23899,1,16104,1
23899,1,439,1
23899,1,1997,1
23899,1,631,1
23903,2,1568,1
23903,2,15936,1
23903,2,2979,1
23903,2,16876,1
23903,2,5999,1
23903,2,1360,1
23903,2,21024,1
23903,2,1209,2
23903,2,282,1
23903,2,445,1
23904,1,934,1
23997,2,30010,1
23998,1,355,1
23998,1,699,1
23998,1,15818,1
23998,1,19,1
23998,1,917,1
23998,1,1337,1
23998,1,347,1
23998,1,989,1
23998,1,127,1
24034,1,133,1
24034,1,620,1
24034,1,1869,1
24034,1,29176,1
24034,1,850,1
24034,1,309,1
24034,1,406,1
24034,1,1752,1
24034,1,282,1
24165,1,5,1
24165,1,2601,1
24165,1,590,1
24165,1,2223,1
24165,1,7856,1
24165,1,2008,1
24165,1,345,1
24165,1,699,1
24165,1,1150,1
24175,1,544,1
24175,1,1377,1
24175,1,1443,1
24175,1,420,1
24175,1,296,1
24175,1,16335,1
24175,1,1296,1
24175,1,15702,1
24175,1,20857,1
24175,1,1018,1
24175,1,4381,1
24175,1,1087,1
24236,1,2028,1
24236,1,644,1
24236,1,222,1
24236,1,18028,1
24276,1,1154,1
24276,1,44663,1
24276,1,136,1
24276,1,343,1
24276,1,15697,1
24276,1,1812,1
24276,1,1399,1
24286,5,1346,1
24286,5,900,1
24286,5,1573,1
24286,5,1323,1
24286,5,41215,1
24286,5,2032,1
24286,5,406,1
24286,5,347,1
24286,5,1052,1
24286,5,19711,1
24287,1,544,1
24287,1,194,1
24287,1,261,2
24287,1,523,1
24287,1,19532,1
24287,1,2030,1
24287,1,369,1
24287,1,15694,1
24287,1,918,1
24287,1,184,1
24287,1,18586,1
24287,1,15740,2
24314,1,1184,1
24314,1,354,1
24314,1,1451,1
24314,1,1203,1
24314,1,23765,1
24314,1,16982,1
24314,1,217,1
24403,3,128,1
24403,3,250,1
24403,3,251,1
24403,3,1924,1
24404,1,2756,1
24404,1,2309,1
24404,1,615,1
24404,1,2154,1
24404,1,463,1
24404,1,1693,1
24498,2,54881,1
24498,2,999,1
24498,2,109,2
24498,2,1358,1
24498,2,820,1
24498,2,277,1
24498,2,761,1
24498,2,318,1
24499,1,44674,1
24499,1,294,1
24499,1,695,1
24581,2,705,1
24581,2,41063,1
24581,2,34537,1
24581,2,16714,1
24581,2,1460,1
24581,2,33744,1
24581,2,785,1
24581,2,916,1
24581,2,18742,1
24581,2,153,2
24582,4,1312,1
24582,4,56866,1
24582,4,1542,1
24582,4,1543,1
24582,4,21224,1
24582,4,559,1
24582,4,16912,1
24582,4,850,1
24582,4,211,1
24582,4,116,1
24582,4,4053,1
24582,4,2324,1
24582,4,271,1
24583,4,96,1
24583,4,545,1
24583,4,913,1
24583,4,145,1
24583,4,4173,1
24583,4,559,1
24583,4,1425,1
24583,4,113,1
24583,4,51,1
24583,4,439,1
24583,4,859,1
24583,4,3071,4
24583,4,8542,1
24583,4,1279,1
24584,1,1314,1
24584,1,486,1
24584,1,9,1
24584,1,4265,2
24584,1,466,1
24584,1,2637,1
24584,1,2672,1
24584,1,434,2
24584,1,852,1
24584,1,343,1
24584,1,569,1
24584,1,222,1
24584,1,1049,1
24865,1,17279,1
24865,1,866,1
24865,1,707,1
24865,1,1892,1
24865,1,21425,1
24865,1,1162,1
24865,1,1550,1
24865,1,17,1
24865,1,1427,1
24865,1,63,1
24865,1,447,1
24866,1,1344,1
24866,1,1313,1
24866,1,28322,1
24866,1,615,1
24866,1,328,1
24866,1,2320,1
24866,1,43469,1
24866,1,337,1
24866,1,176,1
24866,1,369,1
24866,1,498,1
24891,2,332,1
24891,2,589,1
24891,2,1062,1
24893,2,5440,1
24893,2,1283,1
24893,2,406,1
24893,2,2320,1
24893,2,1334,1
24893,2,188,1
24894,1,1768,1
24894,1,3617,1
24894,1,843,1
24894,1,1003,1
24894,1,671,1
24917,2,15809,1
24917,2,69,1
24917,2,967,1
24917,2,57735,1
24917,2,21613,1
24917,2,2003,1
24917,2,341,1
24917,2,1046,1
24917,2,15929,1
24917,2,1690,1
24918,2,505,1
24918,2,389,1
24918,2,421,1
24919,1,576,2
24919,1,998,1
24919,1,296,1
24919,1,1449,1
24919,1,20683,1
24919,1,45,1
24919,1,1096,1
24919,1,2708,1
24919,1,22396,1
24935,2,1409,1
24935,2,451,1
24935,2,1063,1
24935,2,1768,1
24935,2,554,2
24935,2,2251,1
24935,2,1740,1
24935,2,1135,1
24935,2,1360,1
24935,2,305,1
24935,2,22423,1
24935,2,406,1
24935,2,6647,1
24935,2,44920,1
24935,2,17019,1
24935,2,8189,1
24935,2,4254,1
24936,1,967,1
24936,1,1297,1
24936,1,307,1
24936,1,53,1
24936,1,2006,1
24936,1,1752,1
24936,1,1406,1
24999,3,693,1
24999,3,1022,1
25000,2,16202,1
25000,2,3279,1
25000,2,595,1
25000,2,23,1
25000,2,792,1
25000,2,761,1
25002,1,15818,1
25002,1,21217,1
25002,1,100,1
25002,1,134,1
25002,1,874,1
25002,1,107,1
25002,1,847,1
25002,1,337,1
25002,1,17980,1
25002,1,1866,1
25002,1,127,1
25073,2,768,1
25073,2,1825,1
25073,2,1218,1
25073,2,1893,1
25073,2,585,1
25073,2,424,1
25073,2,41,1
25073,2,2474,1
25073,2,397,1
25073,2,1033,1
25073,2,28058,1
25073,2,2107,1
25073,2,1247,1
25074,2,643,1
25074,2,743,1
25074,2,329,1
25074,2,5199,1
25074,2,815,1
25074,2,1076,1
25074,2,425,2
25074,2,1268,1
25074,2,2938,1
25074,2,3323,1
25074,2,4361,1
25074,2,286,1
25075,1,17505,1
25075,1,15740,1
25075,1,261,1
25075,1,583,1
25131,1,96,1
25131,1,1036,1
25131,1,4,1
25131,1,2764,1
25188,1,353,1
25188,1,16532,1
25188,1,1029,1
25188,1,41,1
25188,1,20727,1
25188,1,1038,1
25188,1,499,1
25188,1,211,1
25188,1,276,1
25188,1,1737,1
25188,1,536,1
25188,1,633,1
25188,1,2639,1
25188,1,283,1
25188,1,15710,1
25311,1,355,1
25311,1,19271,1
25311,1,1228,1
25311,1,17967,1
25311,1,19,1
25311,1,739,1
25311,1,21369,1
25311,1,922,1
25426,1,1090,1
25426,1,18058,1
25426,1,590,1
25426,1,183,1
25426,1,5560,1
25426,1,1627,1
25426,1,1055,1
25437,2,290,1
25437,2,362,1
25437,2,1197,1
25437,2,1138,1
25437,2,852,1
25437,2,701,2
25438,2,1346,1
25438,2,17064,1
25438,2,402,1
25438,2,306,1
25438,2,276,1
25438,2,1468,1
25438,2,286,1
25439,1,1276,1
25506,2,417,1
25506,2,1346,1
25506,2,101,1
25506,2,72,1
25506,2,2031,1
25506,2,1201,1
25506,2,466,1
25506,2,212,1
25506,2,2745,1
25506,2,3226,1
25506,2,29,1
25507,1,1029,1
25507,1,2957,1
25507,1,362,1
25507,1,2285,1
25507,1,861,1
25507,1,1425,1
25507,1,211,1
25507,1,853,1
25507,1,1399,1
25507,1,17496,1
25507,1,426,1
25507,1,6303,1
25810,1,808,1
25810,1,809,1
25810,1,587,1
25810,1,16080,1
25810,1,1448,1
25810,1,16052,1
25810,1,408,1
25810,1,156,1
25884,1,2020,1
25908,5,17064,1
25908,5,26274,1
25908,5,1451,1
25909,2,14010,1
25909,2,22423,1
25909,2,175,1
25910,2,87457,1
25910,2,87458,1
25910,2,105416,1
25910,2,47897,1
25910,2,3308,1
25910,2,1519,1
25910,2,1268,1
25910,2,53,1
25910,2,1335,1
25910,2,1177,1
25910,2,441,1
25910,2,47898,1
25910,2,47899,1
25910,2,1564,1
25910,2,3709,1
25911,6,4388,1
25911,6,6061,1
25911,6,4496,1
25911,6,5362,1
25911,6,4148,1
25911,6,637,1
25912,4,228,1
25912,4,1036,1
25912,4,1166,1
25912,4,305,1
25912,4,2326,1
25912,4,68,1
25912,4,763,1
25913,1,357,2
25913,1,582,1
25913,1,18614,1
25913,1,754,1
25913,1,182,1
25913,1,537,1
25913,1,2245,1
25917,1,17248,1
25917,1,17040,1
25917,1,322,1
25917,1,30595,1
25917,1,82020,1
25917,1,582,1
25917,1,72,1
25917,1,362,1
25917,1,843,1
25917,1,36642,1
25917,1,206,1
25917,1,76730,1
25917,1,176,1
25917,1,1230,1
25917,1,696,1
25917,1,1562,2
25917,1,20106,1
25917,1,1214,1
25917,1,20863,1
26029,4,55116,1
26029,4,6001,1
26029,4,2052,1
26029,4,3005,1
26029,4,599,1
26030,5,55683,1
26030,5,55684,1
26030,5,3085,1
26030,5,3089,2
26030,5,1427,1
26030,5,3860,1
26030,5,91054,1
26030,5,537,1
26030,5,1563,1
26030,5,3228,1
26030,5,46,1
26030,5,91055,1
26030,5,45878,2
26030,5,959,1
26030,5,106567,1
26030,5,18120,1
26030,5,1482,2
26030,5,1373,1
26030,5,46691,1
26030,5,12521,1
26030,5,115,1
26030,5,1014,1
26031,2,17376,1
26031,2,26112,1
26031,2,518,1
26031,2,679,1
26031,2,1449,1
26031,2,16075,1
26031,2,497,1
26031,2,2739,1
26031,2,8375,1
26031,2,537,1
26032,1,256,1
26032,1,227,1
26032,1,1831,1
26032,1,3313,1
26032,1,10509,1
26032,1,813,1
26032,1,525,1
26032,1,3668,1
26032,1,305,1
26032,1,1123,1
26032,1,1588,1
26032,1,120,1
26032,1,1209,1
26032,1,1018,1
26032,1,24975,1
26032,1,17265,1
26032,1,1087,1
26035,1,34,1
26035,1,1988,1
26035,1,37,1
26035,1,135,1
26035,1,863,1
26035,1,846,1
26035,1,2717,1
26035,1,151,2
26035,1,1498,1
26035,1,543,1
26035,1,125,1
26035,1,894,1
26035,1,447,1
26075,3,1760,1
26075,3,8289,1
26075,3,35086,1
26076,3,1601,1
26076,3,571,1
26076,3,1061,1
26076,3,1267,1
26076,3,916,1
26076,3,1795,1
26076,3,25,1
26076,3,186,1
26076,3,347,1
26077,2,1026,1
26077,2,3462,1
26077,2,4843,1
26077,2,3085,1
26077,2,367,1
26077,2,945,1
26077,2,979,1
26077,2,789,1
26077,2,3544,1
26077,2,2845,1
26077,2,4190,1
26077,2,3359,1
26078,2,131,1
26078,2,615,1
26078,2,41,1
26078,2,4970,1
26078,2,368,1
26078,2,277,1
26078,2,1814,1
26078,2,1321,1
26078,2,25,1
26079,2,443,1
26079,2,1500,1
26080,2,611,1
26080,2,49158,1
26080,2,554,1
26080,2,80762,1
26080,2,33744,1
26080,2,24018,1
26080,2,1236,1
26080,2,534,1
26080,2,282,2
26080,2,298,1
26082,6,1513,1
26082,6,3620,1
26082,6,3302,1
26082,6,3017,1
26082,6,337,1
26082,6,1705,1
26082,6,8380,1
26083,1,6593,1
26083,1,323,1
26083,1,305,1
26083,1,231,2
26083,1,647,1
26083,1,20769,1
26083,1,590,1
26083,1,369,1
26083,1,497,1
26083,1,24626,1
26083,1,643,1
26083,1,377,1
26083,1,4399,1
26083,1,669,1
26083,1,16991,1
26141,1,15818,1
26141,1,206,1
26141,1,1264,1
26141,1,1809,1
26141,1,86,1
26141,1,54237,1
26141,1,1214,1
26141,1,127,1
26155,2,87457,1
26155,2,87458,1
26155,2,105416,1
26155,2,47897,1
26155,2,1519,1
26155,2,1268,1
26155,2,53,1
26155,2,1335,1
26155,2,1177,1
26155,2,441,1
26155,2,47898,1
26155,2,47899,1
26155,2,1564,1
26155,2,3709,1
26156,1,2420,1
26156,1,588,1
26156,1,228,1
26156,1,1030,1
26157,1,1346,2
26157,1,261,1
26157,1,2161,1
26157,1,18030,1
26157,1,18512,1
26157,1,689,1
26157,1,1138,1
26157,1,15740,1
26157,1,17023,1
26189,1,16192,1
26189,1,1026,1
26189,1,388,1
26189,1,25746,1
26189,1,263,2
26189,1,45484,1
26189,1,746,1
26189,1,231,1
26189,1,19532,1
26189,1,2381,1
26189,1,15694,1
26189,1,40431,1
26189,1,16210,2
26189,1,408,1
26189,1,17138,1
26189,1,91,1
26189,1,17629,1
26293,4,633,1
26293,4,4764,1
26293,4,17909,1
26293,4,969,1
26294,4,502,1
26295,1,32301,1
26295,1,14010,1
26295,1,115,1
26295,1,4341,1
26295,1,7567,1
26467,1,672,5
26467,1,131,1
26467,1,2020,1
26467,1,22053,1
26467,1,1030,1
26467,1,2865,1
26467,1,1679,1
26467,1,1201,1
26467,1,3865,1
26559,1,21827,1
26559,1,21398,1
26559,1,694,1
26559,1,679,1
26608,1,1137,1
26608,1,2426,1
26608,1,523,1
26608,1,69,1
26608,1,17879,1
26627,1,523,1
26627,1,1435,1
26627,1,279,1
26751,2,1700,1
26751,2,1959,1
26751,2,16626,1
26751,2,17341,1
26751,2,25264,1
26751,2,465,3
26751,2,1138,1
26751,2,211,1
26751,2,789,1
26751,2,3127,1
26751,2,922,1
26751,2,16063,1
26751,2,3226,1
26751,2,703,1
26752,2,1700,1
26752,2,1959,1
26752,2,16626,1
26752,2,17341,1
26752,2,25264,1
26752,2,465,3
26752,2,1138,1
26752,2,211,1
26752,2,789,1
26752,2,3127,1
26752,2,922,1
26752,2,16063,1
26752,2,3226,1
26752,2,703,1
26755,4,8257,1
26755,4,18395,1
26755,4,452,2
26755,4,16613,1
26755,4,519,1
26755,4,25736,1
26755,4,525,1
26755,4,2223,1
26755,4,1521,1
26755,4,16082,1
26755,4,4821,1
26755,4,447,1
26755,4,1628,1
26755,4,543,1
26756,4,8257,1
26756,4,18395,1
26756,4,452,2
26756,4,16613,1
26756,4,519,1
26756,4,25736,1
26756,4,525,1
26756,4,2223,1
26756,4,1521,1
26756,4,16082,1
26756,4,4821,1
26756,4,447,1
26756,4,1628,1
26756,4,543,1
26757,1,345,1
26757,1,1524,1
27025,4,4034,1
27025,4,1986,1
27025,4,998,1
27025,4,2886,1
27025,4,775,1
27025,4,615,1
27025,4,77,1
27025,4,27342,1
27026,1,17755,1
27026,1,362,1
27026,1,658,1
27026,1,18,1
27026,1,19,1
27026,1,8468,1
27026,1,309,1
27026,1,16344,1
27026,1,7451,1
27055,1,1936,1
27055,1,387,1
27055,1,1028,1
27055,1,967,1
27055,1,6303,1
27055,1,557,1
27055,1,1360,1
27055,1,64145,1
27055,1,115,1
27055,1,1366,2
27055,1,1050,1
27055,1,1147,1
27055,1,1820,1
27055,1,447,1
27123,4,896,1
27123,4,3393,1
27123,4,1253,1
